,no_clust,algorithm,predictions
130,7.0,spect_edr,"[5 2 5 4 4 6 3 1 2 0 1 0 0 2 0 0 1 4 4 4 0 1 4 5 0 4 0 0 0 1 2 0 0 3 0 0 1
 6 0 3 4 0 0 2 2 4 0 6 1 2 6 2 2 1 6 6 6 0 0 2 6 0 0 3 3 1 3 1 0 4 0 0 0 6
 0 0 0 4 0 4 0 1 6 0 0 4 3 3 0 2 0 0 2 0 1 1]"
131,7.0,aff_edr,"[ 2  0  1  2  2  2  7  3  8  6 12 10 20  8  3  4  1  3  2  2  4  8  4  6  2
 14  5 19 17 19  8 17 10  7  6  3 17 13  2  7 12  2 18  8  8  9 10 11  9  0
  8  0  8 12 13  8 14 15 20  0  1 14 16  7  0 14  7 13 16  1 16 17 12  2  2
 18  5 19  5  4  6 17  9 18  3 13  7  7 20 11 16  6  7 19 13  6]"
132,8.0,spectral warp,"[2 3 2 1 5 6 4 7 3 6 2 0 0 3 0 0 6 1 2 2 0 3 1 7 1 2 0 5 1 1 5 0 0 4 2 0 6
 5 0 4 6 6 6 7 7 2 0 7 2 7 2 4 7 1 2 6 6 3 0 5 2 1 0 3 4 6 4 2 6 6 6 0 1 2
 0 0 0 2 0 5 1 7 7 1 0 6 4 3 1 7 5 1 4 0 1 2]"
133,8.0,aff prop,"[11  1 11  2  1 11  4  5  0 11  3 12 12  0 12 12  3 11  8 11 12  1  2  5  2
 11 12  2  3  3  8 12 12  4  3  3  3 11 12  4  5 12 11  5  5  8 12  5  8  8
  8  8  6  2  3  8 11  7 12  6  8  2 12  9 10  3  4  3  3 11 12 12  2 11 12
 12 12  3 12  3  2  3  5  2 12  5  4 13  2  0  2  2  8  2 11  3]"
134,8.0,pca,"[1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 1 1]"
135,8.0,spectral overlap,"[5 4 2 6 6 3 6 2 6 6 5 5 1 5 5 6 6 4 5 5 6 4 5 0 7 7 1 4 2 2 2 5 5 4 5 6 6
 4 6 4 1 4 3 6 4 4 5 5 2 7 7 2 2 6 6 4 1 1 7 5 2 5 6 1 1 6 7 5 6 6 6 4 0 7
 5 6 5 5 2 4 5 5 4 6 6 0 1 1 5 2 5 6 7 5 5 2]"
136,8.0,km_choice,"[3 0 7 6 7 0 7 1 7 2 3 2 7 0 0 3 7 1 6 0 0 1 1 7 3 3 0 2 7 7 7 0 7 1 0 0 0
 0 0 1 0 0 2 1 0 6 0 0 0 4 0 1 1 2 0 0 0 4 0 7 7 7 6 7 4 0 7 2 0 3 2 0 0 0
 6 2 3 0 0 0 7 5 0 3 0 4 0 4 7 7 2 5 1 0 2 2]"
137,8.0,km_ent,"[6 3 0 6 2 2 5 2 7 0 0 0 0 7 0 0 0 6 0 6 0 2 6 1 6 6 0 6 6 6 0 6 0 5 0 6 6
 0 0 5 6 0 0 1 2 0 0 2 0 2 5 0 2 2 0 6 6 3 0 5 0 6 0 4 3 0 5 0 0 6 6 0 2 6
 0 0 0 0 0 0 2 1 2 6 6 2 5 3 6 7 6 1 5 1 6 6]"
138,8.0,km_con,"[2 6 2 6 3 1 2 4 6 3 6 3 6 5 6 6 4 4 3 4 2 4 4 1 6 4 6 6 3 2 3 6 2 4 6 1 2
 2 0 4 2 6 6 7 6 6 2 5 2 5 2 4 4 6 6 6 6 5 6 2 2 2 2 2 5 6 2 6 2 6 3 6 2 2
 6 6 2 6 1 6 5 7 6 2 2 5 2 5 6 2 4 7 4 7 1 6]"
139,8.0,spect_cos_cat,"[2 0 0 3 1 2 6 5 1 1 0 3 2 2 2 7 7 4 3 1 3 5 7 7 1 4 5 3 6 6 7 4 7 5 1 2 0
 2 7 5 7 1 4 4 7 2 6 6 5 2 1 7 1 5 1 2 4 2 4 0 7 7 3 7 2 3 3 4 5 2 5 3 2 5
 3 4 0 4 2 1 6 3 3 0 3 6 7 6 7 2 5 3 7 1 2 4]"
140,8.0,aff_cos_cat,"[0 1 2 0 0 0 2 0 0 0 0 2 0 2 2 0 0 0 2 0 3 1 0 0 3 2 0 2 2 3 0 0 0 0 1 2 0
 2 0 0 0 0 0 1 3 0 0 3 3 2 1 3 0 0 0 1 0 2 0 0 0 0 0 0 0 3 1 1 0 0 1 3 2 0
 3 3 1 3 1 0 0 0 0 0 2 3 0 0 0 0 0 1 3 1 0 0]"
141,8.0,spect_cos_ent,"[3 5 2 2 0 6 0 0 2 6 1 1 1 7 2 6 7 6 1 3 1 6 7 4 2 0 1 3 3 2 1 7 1 1 2 7 7
 1 1 3 2 1 2 4 4 2 1 7 1 4 3 1 0 4 1 7 6 3 2 1 2 2 6 4 0 1 1 1 6 3 7 2 6 2
 1 2 1 1 6 2 0 4 7 2 2 0 3 5 3 7 3 4 6 4 2 7]"
142,8.0,aff_cos_ent,"[ 8 14  7  4  0  5  5 11  1  3  7  7  7  2  7  3  7  3  7 14  7 14 16 15  4
  5  7 14  8  3  7 16  7  6  7 16  4  7  7  8  4  7  7  9  9  7  7 16  7  9
  8  7  5  9  7  4  3  8  7  7  7  4  3 10  5  7  7  7  3 16  7  7  5  4  7
  7  7  7  3  7 11 15  4  3  3 11  8 12 16 13 14 15  3 13  3 16]"
143,8.0,spect_rbf,"[5 4 1 0 6 5 3 5 4 7 1 1 1 4 1 7 1 0 1 6 1 6 5 2 7 5 1 6 5 7 0 5 1 3 1 5 0
 0 1 3 0 1 1 2 0 1 1 5 1 2 3 1 7 2 1 0 7 4 1 0 1 7 1 4 5 1 3 1 7 5 0 1 5 7
 1 1 1 1 1 0 5 2 0 7 7 5 3 4 5 4 6 2 7 2 7 5]"
144,8.0,spect_esk_sim,"[0 4 7 7 6 2 4 2 4 1 6 6 3 0 3 6 0 7 7 1 7 0 1 0 3 0 7 3 0 7 4 6 1 5 1 2 1
 2 6 5 3 3 3 1 0 7 3 0 0 2 6 7 1 2 0 2 1 5 3 4 4 7 7 4 5 2 4 3 7 0 1 3 2 0
 3 1 7 7 3 3 6 3 1 6 3 7 4 5 0 4 1 7 1 1 2 3]"
145,8.0,aff_esk_sim,"[13  9 10  0  1  7 10  5  9  6 13  5  2  7  2  3  6  8  7  5 13  4  1  4  1
  7  0 10  9 12 10 12  9  5 14  9 12  9  3  5 10  3 10  6  7  6  4 10 10  7
 12  0  5  5 13 13  6  7  3 10  9 11  8  9  7  7 10 10  8  0  6  0  2 11  8
 11  8 10 14 13 12 14  4 13 14 12 13  5 12  9  5 14  5  9  4  1]"
146,8.0,spect_lin_sim,"[4 1 1 3 6 5 1 0 1 7 6 6 2 4 2 6 4 3 3 7 3 4 3 4 3 4 3 2 4 3 1 6 6 0 7 5 6
 5 6 0 2 2 7 7 4 3 2 1 1 5 6 4 7 5 1 5 7 0 4 1 1 6 3 1 0 5 1 2 3 4 7 3 2 4
 2 6 3 3 2 2 6 2 7 6 3 3 1 0 4 1 7 3 7 7 2 2]"
147,8.0,aff_lin_sim,"[ 0  0 10  7  1  9 10  6  0  6  2 13  3  9  3  4  5  7  9  6 14  7  1  5  1
  9 11 11  0 13 10 13  8  6 11 14 13  3  4  6  1  4  8  7  9  5 11 10 10  9
  2  7  6  6  2 14  8  9  4 10  0 12 15 14  9  9 10 11  5  5  0  1  3 12  4
 12 12 10 15 14 13 15 13  2 15 13 14  6  5  2  6 15  6 15 15  1]"
148,8.0,comp_hr_esk_dis,"[5 5 2 3 4 4 2 7 5 1 1 7 1 5 1 6 0 4 2 0 3 0 4 0 1 4 3 4 5 2 5 0 4 0 5 1 4
 2 6 0 6 6 3 7 0 0 0 5 5 4 2 4 0 2 1 2 3 0 3 3 5 3 3 5 0 4 2 0 7 3 5 3 1 2
 1 2 3 2 1 1 7 6 5 2 1 7 5 0 1 1 0 6 0 7 0 7]"
149,8.0,avg_hr_esk_dis,"[2 2 2 0 1 2 2 4 2 4 2 1 2 2 2 3 4 4 2 4 0 4 1 4 7 2 0 2 4 1 2 1 6 4 5 2 6
 2 3 4 3 3 7 4 4 4 0 2 2 2 2 4 4 2 2 2 7 4 3 2 2 3 7 2 4 2 2 0 1 3 4 0 2 2
 0 2 7 7 0 7 1 5 5 2 0 1 2 4 4 2 4 5 4 5 4 1]"
150,8.0,comp_hr_lin_din,"[4 4 6 7 2 4 6 7 6 7 5 5 2 4 4 1 3 7 4 3 7 3 2 3 5 4 7 2 4 0 6 1 2 0 1 1 2
 2 1 0 5 6 3 7 1 3 5 6 6 0 1 7 3 0 6 4 3 0 1 6 6 2 7 6 0 2 6 5 5 1 4 7 5 2
 7 2 2 4 7 5 0 5 3 1 1 0 6 0 1 5 3 5 7 5 1 5]"
151,8.0,avg_hr_lin_dis,"[0 0 0 6 2 5 0 5 0 2 0 2 1 3 1 3 4 5 0 5 6 5 2 5 7 0 6 2 4 4 0 1 2 5 4 1 7
 1 3 5 3 3 2 5 1 4 6 3 0 5 0 5 5 5 0 0 2 5 3 0 0 3 2 0 5 2 0 6 2 3 4 6 3 1
 6 1 7 0 6 7 4 6 2 0 6 4 0 5 4 0 2 6 2 2 1 2]"
152,8.0,spect_edr,"[6 2 6 0 0 1 3 7 2 6 7 1 5 2 1 1 7 0 0 0 1 7 0 6 5 0 5 6 6 7 2 1 1 3 6 6 7
 4 5 3 0 1 6 2 2 0 5 4 7 2 4 2 2 7 1 4 4 1 1 2 4 6 1 3 3 7 3 7 6 0 1 1 1 4
 5 1 1 0 5 0 1 7 4 6 5 0 3 3 6 2 1 6 2 5 7 7]"
153,8.0,aff_edr,"[ 2  0  1  2  2  2  7  3  8  6 12 10 20  8  3  4  1  3  2  2  4  8  4  6  2
 14  5 19 17 19  8 17 10  7  6  3 17 13  2  7 12  2 18  8  8  9 10 11  9  0
  8  0  8 12 13  8 14 15 20  0  1 14 16  7  0 14  7 13 16  1 16 17 12  2  2
 18  5 19  5  4  6 17  9 18  3 13  7  7 20 11 16  6  7 19 13  6]"
154,9.0,spectral warp,"[6 2 6 8 2 1 7 3 3 1 4 4 0 2 0 0 4 8 6 2 4 2 8 3 8 4 0 5 8 8 5 0 0 7 4 4 4
 2 0 7 1 1 1 3 3 6 0 3 6 6 6 6 5 8 4 1 1 2 0 5 6 8 0 3 7 4 7 4 1 1 1 0 8 4
 0 0 0 4 0 5 8 3 3 8 0 1 7 2 8 3 5 8 6 3 8 4]"
155,9.0,aff prop,"[11  1 11  2  1 11  4  5  0 11  3 12 12  0 12 12  3 11  8 11 12  1  2  5  2
 11 12  2  3  3  8 12 12  4  3  3  3 11 12  4  5 12 11  5  5  8 12  5  8  8
  8  8  6  2  3  8 11  7 12  6  8  2 12  9 10  3  4  3  3 11 12 12  2 11 12
 12 12  3 12  3  2  3  5  2 12  5  4 13  2  0  2  2  8  2 11  3]"
156,9.0,pca,"[1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 1 1]"
157,9.0,spectral overlap,"[1 3 2 7 5 8 5 2 5 7 7 1 0 0 7 5 7 0 7 7 5 3 7 4 5 7 1 3 4 2 2 7 0 2 0 5 5
 2 5 3 6 3 8 5 3 1 3 1 4 7 7 2 4 5 0 3 6 0 3 7 5 7 5 6 6 5 2 7 3 5 5 3 4 5
 1 5 7 0 2 3 0 7 3 0 7 4 2 6 3 2 7 0 2 7 1 2]"
158,9.0,km_choice,"[5 7 1 5 4 0 1 8 7 3 5 3 3 5 7 5 7 8 8 4 0 7 8 7 4 5 7 6 7 7 0 0 1 8 7 7 6
 7 5 8 6 1 7 8 3 3 1 6 5 2 1 8 8 7 1 7 7 2 0 1 1 1 7 5 2 7 1 7 1 0 7 5 5 6
 7 7 6 4 1 4 7 5 6 1 1 2 5 2 3 5 7 8 8 7 6 0]"
159,9.0,km_ent,"[4 7 1 1 0 4 5 8 7 1 1 1 1 7 1 1 1 4 1 0 1 0 4 2 4 4 1 0 1 4 1 4 1 5 1 4 4
 1 1 5 0 1 1 2 0 1 1 0 1 8 5 1 8 8 1 4 1 3 1 5 1 4 1 6 3 1 5 1 1 4 1 1 4 4
 1 1 1 1 1 1 8 2 0 4 4 8 5 3 4 2 0 2 5 2 4 4]"
160,9.0,km_con,"[1 0 7 1 8 4 7 4 0 6 1 6 1 5 3 1 6 2 3 4 7 4 2 0 3 1 6 6 0 0 7 1 7 4 6 8 7
 7 1 4 8 3 3 4 3 3 7 5 7 5 7 2 4 0 7 3 3 5 3 7 7 7 7 0 4 3 7 6 7 1 0 3 1 6
 3 3 7 3 7 1 5 0 3 7 7 5 7 5 3 0 6 0 2 0 6 6]"
161,9.0,spect_cos_cat,"[7 8 2 6 7 0 2 3 1 1 4 6 0 0 1 5 8 3 6 1 5 5 4 3 1 6 3 6 2 2 2 1 2 3 2 7 4
 0 7 3 7 1 3 3 5 8 2 2 0 0 1 4 1 8 1 7 1 5 1 8 2 5 2 7 0 6 2 3 3 5 8 6 7 3
 5 1 8 1 0 1 2 4 2 4 2 2 7 0 2 6 8 4 3 1 3 3]"
162,9.0,aff_cos_cat,"[0 1 2 0 0 0 2 0 0 0 0 2 0 2 2 0 0 0 2 0 3 1 0 0 3 2 0 2 2 3 0 0 0 0 1 2 0
 2 0 0 0 0 0 1 3 0 0 3 3 2 1 3 0 0 0 1 0 2 0 0 0 0 0 0 0 3 1 1 0 0 1 3 2 0
 3 3 1 3 1 0 0 0 0 0 2 3 0 0 0 0 0 1 3 1 0 0]"
163,9.0,spect_cos_ent,"[7 6 2 2 4 7 7 8 2 1 1 1 1 0 2 1 1 1 1 3 1 7 3 5 4 7 1 2 7 4 1 3 1 1 2 3 0
 1 1 3 4 1 2 5 1 2 1 3 1 4 7 1 8 7 1 0 1 2 1 1 2 8 1 5 8 1 1 1 4 2 0 2 7 2
 1 2 1 1 1 2 8 5 0 4 4 8 3 6 2 5 7 5 1 5 4 3]"
164,9.0,aff_cos_ent,"[ 8 14  7  4  0  5  5 11  1  3  7  7  7  2  7  3  7  3  7 14  7 14 16 15  4
  5  7 14  8  3  7 16  7  6  7 16  4  7  7  8  4  7  7  9  9  7  7 16  7  9
  8  7  5  9  7  4  3  8  7  7  7  4  3 10  5  7  7  7  3 16  7  7  5  4  7
  7  7  7  3  7 11 15  4  3  3 11  8 12 16 13 14 15  3 13  3 16]"
165,9.0,spect_rbf,"[6 5 0 2 7 6 8 3 5 0 0 0 0 5 0 0 0 2 0 7 0 7 1 4 3 6 0 7 6 3 2 1 0 8 0 1 2
 2 0 8 2 0 0 4 2 0 0 1 0 6 6 8 3 6 0 3 3 5 0 2 8 3 0 4 5 0 8 0 0 1 2 0 6 3
 0 0 0 0 0 2 3 4 2 3 3 3 8 5 1 4 7 4 8 4 3 1]"
166,9.0,spect_esk_sim,"[1 1 3 0 6 7 1 2 1 3 1 6 8 5 8 6 5 2 3 4 0 5 3 5 0 0 3 0 5 3 1 4 4 7 4 8 4
 8 6 2 6 6 0 3 5 3 0 1 1 7 4 2 2 7 1 7 4 7 5 1 1 6 3 4 7 7 1 8 6 5 8 0 8 5
 6 8 3 3 6 0 4 0 4 4 0 3 1 7 1 1 0 0 4 4 0 0]"
167,9.0,aff_esk_sim,"[13  9 10  0  1  7 10  5  9  6 13  5  2  7  2  3  6  8  7  5 13  4  1  4  1
  7  0 10  9 12 10 12  9  5 14  9 12  9  3  5 10  3 10  6  7  6  4 10 10  7
 12  0  5  5 13 13  6  7  3 10  9 11  8  9  7  7 10 10  8  0  6  0  2 11  8
 11  8 10 14 13 12 14  4 13 14 12 13  5 12  9  5 14  5  9  4  1]"
168,9.0,spect_lin_sim,"[4 0 1 5 6 5 0 7 0 1 2 6 3 4 3 6 4 6 1 7 2 4 1 4 2 4 1 5 4 6 0 6 7 7 1 3 3
 3 6 7 5 5 2 1 4 1 5 4 4 0 6 4 7 5 2 5 1 8 4 0 0 6 1 0 8 5 0 3 6 4 3 2 3 4
 6 3 1 1 5 2 6 5 7 6 4 1 0 8 4 5 7 5 7 7 5 2]"
169,9.0,aff_lin_sim,"[ 0  0 10  7  1  9 10  6  0  6  2 13  3  9  3  4  5  7  9  6 14  7  1  5  1
  9 11 11  0 13 10 13  8  6 11 14 13  3  4  6  1  4  8  7  9  5 11 10 10  9
  2  7  6  6  2 14  8  9  4 10  0 12 15 14  9  9 10 11  5  5  0  1  3 12  4
 12 12 10 15 14 13 15 13  2 15 13 14  6  5  2  6 15  6 15 15  1]"
170,9.0,comp_hr_esk_dis,"[2 2 0 3 4 4 0 7 2 1 1 7 1 2 1 6 5 4 0 5 3 5 4 8 1 4 3 4 2 0 2 8 4 5 2 1 4
 0 6 5 6 6 3 7 8 5 8 2 2 4 0 4 5 0 1 0 3 5 3 3 2 3 3 2 5 4 0 8 7 3 2 3 1 0
 1 0 3 0 1 1 7 6 2 0 1 7 2 5 1 1 5 6 5 7 8 7]"
171,9.0,avg_hr_esk_dis,"[2 2 2 8 0 2 2 1 2 1 2 0 2 2 2 3 1 1 2 1 4 1 0 1 7 2 8 2 1 0 2 0 6 1 5 2 6
 2 3 1 3 3 7 1 1 1 4 2 2 2 2 1 1 2 2 2 7 1 3 2 2 3 7 2 1 2 2 4 0 3 1 4 2 2
 8 2 7 7 8 7 0 5 5 2 8 0 2 1 1 2 1 5 1 5 1 0]"
172,9.0,comp_hr_lin_din,"[4 4 6 7 0 4 6 7 6 7 2 2 0 4 4 1 3 7 4 3 7 3 0 3 2 4 7 0 4 8 6 1 0 5 1 1 0
 0 1 5 2 6 3 7 1 3 2 6 6 5 1 7 3 5 6 4 3 5 1 6 6 0 7 6 5 0 6 2 2 1 4 7 2 0
 7 0 0 4 7 2 8 2 3 1 1 8 6 5 1 2 3 2 7 2 1 2]"
173,9.0,avg_hr_lin_dis,"[4 4 4 6 2 5 4 5 4 2 4 2 0 3 0 3 1 5 8 5 6 5 2 5 7 8 6 2 1 1 4 0 2 5 1 0 7
 0 3 5 3 3 2 5 0 1 6 3 4 5 4 5 5 5 4 8 2 5 3 4 4 3 2 4 5 2 4 6 2 3 1 6 3 0
 6 0 7 8 6 7 1 6 2 4 6 1 4 5 1 4 2 6 2 2 0 2]"
174,9.0,spect_edr,"[5 2 5 7 7 1 4 0 2 5 0 1 6 2 1 1 0 7 7 7 1 0 7 5 6 3 6 5 5 0 8 1 1 4 5 5 0
 3 6 4 3 1 5 8 8 7 6 3 0 8 8 2 2 0 1 8 3 8 1 2 8 5 1 4 2 0 4 0 5 3 1 1 1 6
 6 1 1 7 6 7 1 0 3 5 6 7 4 4 5 2 1 5 2 6 0 0]"
175,9.0,aff_edr,"[ 2  0  1  2  2  2  7  3  8  6 12 10 20  8  3  4  1  3  2  2  4  8  4  6  2
 14  5 19 17 19  8 17 10  7  6  3 17 13  2  7 12  2 18  8  8  9 10 11  9  0
  8  0  8 12 13  8 14 15 20  0  1 14 16  7  0 14  7 13 16  1 16 17 12  2  2
 18  5 19  5  4  6 17  9 18  3 13  7  7 20 11 16  6  7 19 13  6]"
