,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
56,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,km_choice,[1 1 1 1 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1],0.0067,-0.0333,0.01073,-0.03068,0.01192,0.00967,0.01068,43.0,44.0,43.0,44.0,43.0,43.0,43.0
57,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,km_ent,[0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 1],0.06329,0.05187,0.10137,0.0526,0.11254,0.09131,0.10082,24.0,17.0,23.0,18.0,24.0,24.0,23.0
58,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,km_con,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0],0.00997,-0.0342,0.01841,-0.01731,0.02358,0.01438,0.01786,41.0,46.0,41.0,39.0,41.0,41.0,41.0
59,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,spect_cos_cat,[1 1 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0],0.1484,0.18162,0.22152,0.21227,0.22921,0.21409,0.22139,15.0,3.0,9.0,3.0,5.0,15.0,7.0
60,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,aff_cos_cat,[1 0 1 1 0 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1],0.0,-0.04207,0.0,-0.04626,0.0,0.0,0.0,49.0,48.0,49.0,51.0,49.0,49.0,49.0
61,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,spect_cos_ent,[1 0 0 1 0 1 0 0 0 1 0 1 0 0 1 1 1 0 0 1],0.00506,-0.03311,0.00733,-0.04442,0.00735,0.0073,0.00733,46.0,42.0,46.0,48.0,46.0,46.0,46.0
62,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,aff_cos_ent,[1 0 0 1 0 1 2 3 0 1 0 1 2 2 1 2 1 0 0 3],0.03333,-0.05098,0.03529,-0.04775,0.0259,0.04808,0.03366,34.0,49.0,35.0,52.0,40.0,34.0,35.0
63,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,spect_rbf,[0 1 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 1],0.05067,0.0348,0.07564,0.04422,0.07826,0.0731,0.0756,29.0,26.0,29.0,22.0,28.0,29.0,29.0
64,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,spect_esk_sim,[1 1 1 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1],0.02014,-0.01041,0.02905,-0.01333,0.02905,0.02905,0.02905,39.0,37.0,39.0,37.0,38.0,39.0,39.0
65,"[0, 1, 2]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.5]","[2, 2]",,aff_esk_sim,[1 1 3 0 1 0 1 0 2 2 3 0 1 2 2 0 1 3 2 3],0.05322,-0.02809,0.05449,-0.03084,0.03867,0.07678,0.05144,28.0,39.0,34.0,46.0,34.0,28.0,34.0
