,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
14,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,spect_lin_sim,[1 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0],0.1484,0.18162,0.22152,0.21227,0.22921,0.21409,0.22139,14.0,3.0,9.0,2.0,12.0,14.0,9.0
15,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,aff_lin_sim,[1 2 3 0 2 4 0 1 1 2 2 2 2 3 3 2 2 3 4 4],0.22058,0.06566,0.21721,0.03427,0.14826,0.31823,0.20228,10.0,21.0,10.0,23.0,21.0,10.0,17.0
16,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,comp_hr_esk_dis,[0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1],0.11728,0.12825,0.21666,0.0649,0.27744,0.16919,0.2102,16.0,4.0,11.0,14.0,3.0,16.0,10.0
17,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,avg_hr_esk_dis,[0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1],0.11728,0.12825,0.21666,0.0649,0.27744,0.16919,0.2102,16.0,4.0,11.0,14.0,3.0,16.0,10.0
18,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,comp_hr_lin_din,[1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0],0.11728,0.12825,0.21666,0.0649,0.27744,0.16919,0.2102,16.0,4.0,11.0,14.0,3.0,16.0,10.0
19,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,avg_hr_lin_dis,[0 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1],0.10175,0.1109,0.15637,0.12115,0.16657,0.14679,0.15606,24.0,11.0,24.0,6.0,20.0,24.0,22.0
20,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,spect_edr,[1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1],0.0,-0.04567,0.0,-0.03486,0.0,0.0,0.0,51.0,48.0,51.0,38.0,51.0,51.0,51.0
21,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,aff_edr,[5 0 2 1 3 2 1 5 3 4 0 3 4 4 0 0 4 0 5 5],0.22147,0.03509,0.20193,0.02648,0.12762,0.31952,0.18239,9.0,26.0,19.0,24.0,27.0,9.0,19.0
22,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,spectral bad warp,[1 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1],0.0863,0.08869,0.12636,0.1153,0.12824,0.12451,0.12635,25.0,13.0,26.0,7.0,24.0,25.0,26.0
23,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,affinity bad warp,[0 4 4 0 4 0 1 2 3 4 4 4 4 4 4 4 4 1 4 1],0.21576,0.07567,0.23906,0.08305,0.18359,0.31128,0.23096,11.0,20.0,8.0,10.0,17.0,11.0,8.0
24,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,PCA bad euclid,[0 1 1 0 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0],0.0863,0.08869,0.12636,0.1153,0.12824,0.12451,0.12635,25.0,15.0,26.0,7.0,24.0,25.0,26.0
25,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,spectral bad eucsim,[1 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1],0.0863,0.08869,0.12636,0.1153,0.12824,0.12451,0.12635,25.0,13.0,26.0,7.0,24.0,25.0,26.0
26,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,affinity bad eucsim,[0 2 2 1 2 3 3 4 5 2 2 2 2 2 2 2 2 6 2 6],0.31124,0.08359,0.31984,0.08099,0.22782,0.44902,0.30228,2.0,17.0,3.0,11.0,13.0,2.0,2.0
27,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,spectral bad cosine,[1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],0.1639,0.20158,0.27829,0.13072,0.32753,0.23645,0.27464,12.0,2.0,6.0,5.0,2.0,12.0,6.0
28,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,affinity bad cosine,[0 5 5 1 5 2 2 3 4 5 5 5 5 5 5 5 5 6 5 6],0.31124,0.08359,0.31984,0.08099,0.22782,0.44902,0.30228,2.0,17.0,3.0,11.0,13.0,2.0,2.0
29,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,spectral bad rbf,[1 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0],0.27436,0.3704,0.42163,0.3304,0.44913,0.39582,0.42079,6.0,1.0,1.0,1.0,1.0,6.0,1.0
30,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,affinity bad rbf,[0 5 5 1 5 2 2 3 4 5 5 5 5 5 5 5 5 6 5 6],0.31124,0.08359,0.31984,0.08099,0.22782,0.44902,0.30228,2.0,17.0,3.0,11.0,13.0,2.0,2.0
31,"[0, 2, 4]","[1, 1, 1]",100.0,10.0,softmax,"[0.1, 0.3]","[0.2, 0.2]",,spectral bad edr,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0],0.07488,0.05993,0.15775,0.02146,0.23035,0.10803,0.14708,29.0,22.0,22.0,25.0,10.0,29.0,23.0
