,mu,sigma,trials,cluster size,decision,alpha,tau,epsilon,clustering,labels,mut inf scr,adj mis,norm mis,adj rand s,complet,homogen,vmeas,mut inf scr1,adj mis1,norm mis1,adj rand s1,complet1,homogen1,vmeas1
43,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.5]",,aff_edr,[2 0 1 2 2 3 4 1 4 3],0.55452,0.20057,0.53376,0.22581,0.35612,0.8,0.49285,1.0,13.0,12.0,13.0,13.0,1.0,13.0
44,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,spectral warp,[0 0 1 1 1 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
45,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,aff prop,[2 2 0 0 0 1 1 2 2 2],0.35664,0.24326,0.42216,0.16495,0.34637,0.51452,0.41403,1.0,16.0,1.0,17.0,16.0,1.0,16.0
46,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,pca,[0 0 1 1 1 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
47,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,spectral overlap,[1 0 0 0 1 0 1 0 0 1],0.0,-0.0969,0.0,-0.1194,0.0,0.0,0.0,21.0,20.0,21.0,20.0,21.0,21.0,21.0
48,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,km_choice,[1 0 1 1 0 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
49,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,km_ent,[0 0 1 1 1 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
50,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,km_con,[0 1 0 0 1 1 1 1 1 1],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
51,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,spect_cos_cat,[0 1 0 0 1 1 1 1 1 1],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
52,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,aff_cos_cat,[0 2 1 1 2 2 2 2 2 2],0.27436,0.1933,0.36802,0.19802,0.34217,0.39582,0.36704,18.0,17.0,18.0,16.0,17.0,18.0,18.0
53,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,spect_cos_ent,[1 0 0 0 1 1 1 1 1 0],0.0863,0.03968,0.12636,0.0597,0.12824,0.12451,0.12635,19.0,19.0,19.0,19.0,19.0,19.0,19.0
54,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,aff_cos_ent,[3 3 0 0 1 2 2 3 3 3],0.35664,0.13448,0.38773,0.0625,0.29218,0.51452,0.37271,2.0,18.0,17.0,18.0,18.0,2.0,17.0
55,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,spect_rbf,[1 1 0 0 0 1 1 1 1 1],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
56,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,spect_esk_sim,[1 0 1 1 0 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
57,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,aff_esk_sim,[1 0 1 1 0 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
58,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,spect_lin_sim,[1 0 1 1 0 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
59,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,aff_lin_sim,[1 0 1 1 0 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
60,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,comp_hr_esk_dis,[1 0 1 1 0 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
61,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,avg_hr_esk_dis,[1 0 1 1 0 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
62,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,comp_hr_lin_din,[1 0 1 1 0 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
63,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,avg_hr_lin_dis,[1 0 1 1 0 0 0 0 0 0],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,3.0,1.0,2.0,1.0,1.0,3.0,1.0
64,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,spect_edr,[0 0 1 1 1 1 1 1 0 0],0.0,-0.0969,0.0,-0.1194,0.0,0.0,0.0,21.0,20.0,21.0,20.0,21.0,21.0,21.0
65,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.1, 0.9]",,aff_edr,[2 2 0 0 1 1 1 0 2 2],0.03398,-0.10677,0.03911,-0.125,0.03121,0.04902,0.03814,20.0,22.0,20.0,22.0,20.0,20.0,20.0
66,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,spectral warp,[0 1 1 0 0 0 0 1 0 0],0.02416,-0.06648,0.03712,-0.05882,0.03955,0.03485,0.03705,15.0,17.0,15.0,15.0,15.0,15.0,15.0
67,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,aff prop,[0 1 1 0 2 2 0 1 2 2],0.0863,-0.05188,0.09934,-0.03125,0.07926,0.12451,0.09686,9.0,14.0,14.0,14.0,14.0,9.0,14.0
68,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,pca,[0 0 1 0 0 0 0 1 0 0],0.0,-0.11743,0.0,-0.07656,0.0,0.0,0.0,21.0,22.0,21.0,19.0,21.0,21.0,21.0
69,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,spectral overlap,[0 0 0 0 0 1 0 0 0 0],0.07488,0.0,0.15775,0.0,0.23035,0.10803,0.14708,12.0,11.0,9.0,11.0,9.0,12.0,9.0
70,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,km_choice,[1 1 0 0 0 0 1 1 1 0],0.02014,-0.0625,0.02905,-0.08,0.02905,0.02905,0.02905,19.0,15.0,19.0,20.0,19.0,19.0,19.0
71,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,km_ent,[0 1 1 0 0 0 0 1 0 0],0.02416,-0.06648,0.03712,-0.05882,0.03955,0.03485,0.03705,15.0,17.0,15.0,15.0,15.0,15.0,15.0
72,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,km_con,[1 0 0 1 1 1 1 0 1 1],0.02416,-0.06648,0.03712,-0.05882,0.03955,0.03485,0.03705,15.0,17.0,15.0,15.0,15.0,15.0,15.0
73,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,spect_cos_cat,[0 1 1 1 1 1 0 0 0 1],0.0863,0.03968,0.12636,0.0597,0.12824,0.12451,0.12635,10.0,9.0,12.0,9.0,12.0,10.0,12.0
74,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,aff_cos_cat,[2 2 0 0 0 1 2 3 2 1],0.41589,0.18647,0.44155,0.14737,0.32495,0.6,0.42158,3.0,7.0,3.0,8.0,7.0,3.0,3.0
75,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,spect_cos_ent,[0 0 0 0 0 1 0 0 1 1],0.27436,0.33238,0.42163,0.29412,0.44913,0.39582,0.42079,6.0,3.0,4.0,3.0,3.0,6.0,4.0
76,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,aff_cos_ent,[0 0 1 0 1 2 2 1 2 2],0.50219,0.38445,0.57805,0.4375,0.46119,0.72451,0.56361,1.0,2.0,2.0,2.0,2.0,1.0,2.0
77,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,spect_rbf,[1 0 0 1 0 1 1 0 1 1],0.0863,0.03968,0.12636,0.0597,0.12824,0.12451,0.12635,10.0,9.0,12.0,9.0,12.0,10.0,12.0
78,"[0, 1, 2]","[1, 1, 1]",100.0,5.0,softmax,"[0.5, 0.5]","[0.3, 0.7]",,spect_esk_sim,[0 0 0 0 0 1 1 0 1 1],0.42281,0.5722,0.61904,0.59701,0.62824,0.60999,0.61898,2.0,1.0,1.0,1.0,1.0,2.0,1.0
